accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
8.647 8.616 0.69052124 5.302841 9.695389
8.672 8.637 0.9476776 6.1099396 8.066956
8.688 8.657 1.4801178 6.538147 7.7944946
8.703 8.677 1.62854 6.059906 10.099991
8.727 8.697 1.0916443 4.685669 12.212189
8.743 8.717 0.5006561 3.7359161 11.762039
8.770 8.737 0.19326782 3.8074493 8.95372
8.787 8.757 0.32951355 4.2673798 5.9713287
8.809 8.778 1.0049591 4.763275 4.259903
8.834 8.798 1.887085 5.3138275 5.1005096
8.843 8.818 1.8945618 5.338867 6.8044434
8.863 8.838 1.5233307 4.918091 8.245148
8.880 8.858 1.2187042 4.7901917 8.4557495
8.899 8.878 0.7759094 4.7343445 7.459366
8.919 8.898 0.46047974 4.816574 6.1683655
8.939 8.919 0.020629883 4.962555 5.861435
8.959 8.939 -0.9332123 4.7713013 6.7171783
8.979 8.959 -1.1555481 4.6307373 8.312424
8.999 8.979 -0.7954254 5.134445 9.320496
9.020 8.999 -0.61912537 5.6987915 9.869247
9.040 9.019 -0.9691467 5.6838684 10.344009
9.058 9.039 -1.6044006 5.6631927 10.144836
9.078 9.060 -2.1060333 5.9329834 10.896149
9.100 9.080 -2.366745 6.1529236 10.908234
9.121 9.100 -2.4321594 6.6551514 9.286224
9.144 9.120 -1.8561401 7.256439 6.8972473
9.161 9.140 -1.2733154 7.047287 7.0293884
9.184 9.160 -1.3162842 5.497299 11.301041
9.204 9.180 -1.664978 4.26799 12.95665
9.222 9.201 -1.5236816 4.2313995 10.424362
9.250 9.221 -0.7680359 4.844879 7.8012085
9.267 9.241 0.38656616 5.263321 6.5991516
9.285 9.261 0.935379 5.027939 6.537735
9.302 9.281 0.6215668 4.310959 7.439987
9.321 9.301 -0.017944336 3.6134796 7.9661255
9.350 9.321 -0.40039063 2.980194 8.095093
9.361 9.342 -0.20722961 2.9192352 8.178604
9.384 9.362 0.050994873 3.2379456 8.228287
9.412 9.382 0.22177124 3.5336761 7.5562897
9.422 9.402 0.36764526 3.8860931 6.218277
9.440 9.422 0.40290833 4.2956696 5.837158
9.458 9.442 0.4885559 4.4622345 6.954651
9.479 9.462 0.45625305 4.5551453 8.383026
9.498 9.483 0.15229797 4.336975 8.981552
9.517 9.503 0.17913818 4.1075134 9.329803
9.538 9.523 0.41789246 4.0643005 9.818787
9.557 9.543 0.6035614 4.166107 9.9326935
9.577 9.563 0.73349 4.5164337 8.867249
9.596 9.583 0.99250793 5.319565 7.6327057
9.617 9.603 1.3645935 6.064316 7.3872833
9.637 9.624 1.6189423 6.302582 8.346252
